kepid,kepoi_name,kepler_name,koi_period,koi_prad,koi_count
10604592,K04447.01,Kepler-1957 b,2.186601880,0.98,1
4544684,K04847.01,,2.189075100,0.87,1
11969988,K04011.01,,2.190687380,1.68,1
9006186,K02169.04,,2.192519030,0.37,4
6615600,K05307.01,,2.195096340,1.32,1
7033713,K06813.01,,2.196428640,0.79,1
10491044,K01763.01,,2.199063800,1.33,1
7450747,K04267.01,Kepler-1949 b,2.208296370,1.36,1
2831055,K04400.01,Kepler-1601 b,2.209231190,0.84,1
9577855,K04522.01,,2.210305720,1.06,1
8150320,K00904.01,Kepler-55 d,2.211116989,1.85,5
6442246,K06709.01,,2.212749800,0.68,1
9406892,K04186.01,,2.213164370,0.95,1
7013923,K07801.01,,2.213960790,0.87,1
7097534,K03126.01,,2.213966850,0.84,1
9639021,K07950.01,,2.215680760,0.57,1
7769819,K02778.01,Kepler-1342 b,2.215712960,1.70,1
6779260,K02678.02,,2.216590500,0.48,2
2576224,K04465.01,,2.217010250,1.16,1
2576197,K00489.01,,2.217038096,3.23,2
9837661,K02715.02,Kepler-1321 c,2.226496196,2.10,3
7887791,K01964.01,,2.229326354,0.60,1
8495415,K02362.01,,2.237180102,1.75,2
6685526,K00861.01,Kepler-707 b,2.237489571,1.41,1
3526331,K04800.01,,2.237556410,0.93,1
8230616,K01713.02,Kepler-316 b,2.240486703,1.22,2
4484312,K06419.01,,2.242941070,0.75,1
4285107,K01333.01,,2.243016513,1.37,1
4284980,K07690.01,,2.243041500,0.89,1
11853255,K00778.01,Kepler-674 b,2.243380573,1.99,1
7203194,K06846.01,,2.245721170,0.74,1
9471268,K01835.02,Kepler-326 b,2.248288213,1.25,3
5895083,K07751.01,,2.251612150,1.14,1
10073672,K02764.01,,2.252976718,1.19,1
7137725,K01699.01,,2.253551793,1.70,1
8838950,K02421.01,,2.270501060,0.55,2
7046035,K04424.01,Kepler-1603 b,2.271649520,0.97,1
5629985,K01578.01,,2.271907230,1.12,1
7609553,K02924.01,Kepler-1387 b,2.279523364,0.87,2
6187508,K06672.01,,2.284943010,1.00,1
10090257,K02476.01,,2.286072820,1.01,1
8750043,K02017.01,Kepler-1055 b,2.295035150,1.18,1
9898017,K04484.01,Kepler-1960 b,2.297948190,0.98,1
7515670,K02360.01,,2.303679520,1.30,2
5080346,K06509.01,,2.311694250,1.76,1
11970988,K04129.01,,2.314823110,0.69,1
7376982,K06871.01,,2.316106740,0.70,1
3663141,K07663.01,,2.318942840,0.87,1
5440317,K03141.01,Kepler-1438 b,2.319415710,1.24,1
11918099,K00780.01,Kepler-675 b,2.337437946,2.34,2
7025846,K00565.01,,2.340523247,1.40,1
11493431,K01434.01,Kepler-847 b,2.343230566,1.18,1
3838004,K06365.01,,2.344138713,2.43,1
10531955,K02208.01,Kepler-1141 b,2.344512589,0.97,1
7376983,K01358.04,,2.345863002,1.23,4
10328458,K02214.01,Kepler-1146 b,2.352273912,1.29,1
8007675,K06949.01,,2.352446342,1.24,1
5542466,K01590.02,Kepler-1756 b,2.355745050,1.34,3
7595157,K00568.02,Kepler-605 c,2.358952404,0.96,2
8282651,K02193.01,Kepler-1136 b,2.361724472,1.53,2
7215603,K01618.01,Kepler-910 b,2.364367620,0.82,1
3657758,K02034.02,Kepler-1065 c,2.370293200,1.29,2
9898447,K02803.01,Kepler-1877 b,2.377524420,0.53,1
9480189,K00941.02,Kepler-257 b,2.382652873,2.74,3
7366258,K00880.04,Kepler-82 d,2.382951591,1.86,4
6945786,K03136.01,Kepler-1909 b,2.391619660,0.93,1
8804455,K02159.02,,2.392630668,1.33,2
5303551,K00553.01,,2.399069173,1.78,1
9419020,K04808.01,,2.401749960,0.65,1
8972058,K00159.02,Kepler-115 b,2.403640701,1.24,2
5738634,K03951.01,,2.404353350,3.05,1
4768756,K06451.01,,2.404401120,0.42,1
5823557,K07743.01,,2.404412200,0.85,1
5653126,K06612.02,,2.404483552,0.48,2
7447895,K06878.01,,2.405625303,1.11,1
8256882,K07003.01,,2.411940570,1.35,1
10646620,K07352.01,,2.413491230,2.11,1
4056616,K02013.01,Kepler-1053 b,2.414348680,0.97,1
11760860,K03892.01,Kepler-1525 b,2.416601490,0.92,1
7256914,K04136.01,,2.417500210,1.19,2
3953173,K04493.01,,2.417959110,0.53,1
10057494,K03234.01,Kepler-1443 b,2.418101580,0.85,1
5972334,K00191.02,Kepler-487 d,2.418406841,2.25,4
7449554,K02357.01,,2.420882770,2.27,2
9636135,K01498.02,,2.421503410,1.62,2
7132798,K00220.01,Kepler-119 b,2.422084188,3.55,2
8753657,K00321.01,Kepler-406 b,2.426304127,1.41,2
8975368,K03227.01,,2.426498620,0.75,1
10156055,K04284.01,,2.428035030,0.85,1
5466109,K06582.01,,2.431355420,1.07,1
5726910,K04124.01,,2.431429740,1.17,1
2832589,K01942.02,,2.433703498,1.66,2
3348090,K04112.01,,2.435850460,2.60,1
9076513,K00583.01,Kepler-611 b,2.437029217,2.04,1
9943009,K07258.01,,2.437643800,0.79,1
7222086,K01701.01,,2.439025750,2.61,1
8302450,K01144.01,,2.441998030,1.44,1
8302473,K07015.01,,2.442001930,0.95,1
10140274,K04334.01,,2.442323990,1.10,1
4991208,K02951.01,Kepler-1393 b,2.443585430,0.67,1
6763884,K06763.01,,2.446938230,0.56,1
4845862,K04606.01,,2.449266550,0.76,1
4919550,K04766.02,,2.452618410,0.69,2
7447200,K00676.02,Kepler-210 b,2.453236139,2.26,2
7676423,K03113.01,Kepler-1430 b,2.460500950,1.03,1
6616218,K01692.02,Kepler-314 b,2.461069620,0.84,2
8557374,K00692.01,Kepler-213 b,2.462344253,1.33,2
12072872,K03017.01,,2.462888340,0.67,1
10963065,K01612.01,Kepler-408 b,2.465024332,0.69,1
10066755,K07281.01,,2.465065010,1.14,1
8222813,K01069.02,Kepler-760 c,2.466970390,1.56,2
8582291,K02330.01,,2.468101500,1.22,1
9334893,K02298.03,,2.472408690,0.36,3
4545926,K04787.01,,2.482661900,0.80,1
9652655,K04578.01,,2.488826850,1.05,1
9652649,K02884.01,,2.488830330,0.64,1
5271608,K01673.01,,2.490474680,1.53,1
7661893,K04296.01,,2.493853480,0.59,1
9140402,K00928.01,,2.494170338,2.42,1
11295085,K07436.01,,2.497774540,2.14,1
6384840,K06699.01,,2.499040830,1.04,1
5457326,K04508.01,,2.499153110,1.02,1
11462556,K07448.01,,2.500127750,1.66,1
5083252,K06512.01,,2.500560859,0.48,1
3128552,K02055.03,Kepler-1073 d,2.504752820,1.48,4
10318874,K00104.01,Kepler-94 b,2.508057497,3.25,1
11389771,K01436.01,Kepler-301 b,2.508553286,1.28,3
3762750,K07668.01,,2.509334400,1.47,1
11657891,K01965.01,Kepler-1028 b,2.514628496,1.27,1
9529294,K07184.01,,2.516901330,0.97,1
6925263,K06788.01,,2.519899350,1.04,1
12004680,K07503.01,,2.521227640,0.91,1
11855538,K07485.01,,2.521265000,1.16,1
12004689,K07504.01,,2.521270800,0.81,1
6211812,K02638.01,Kepler-1865 b,2.524017517,1.50,1
7134626,K07818.01,,2.524439980,1.53,1
8958811,K07116.01,,2.525575820,0.62,1
10854555,K00755.01,Kepler-664 b,2.525591777,2.75,1
6387542,K01626.01,Kepler-912 b,2.534755680,2.02,1
5041569,K02795.01,,2.535502300,2.70,1
8022489,K02674.03,Kepler-1311 c,2.535732840,1.36,3
6209677,K01750.02,,2.537421640,0.93,2
2713049,K00794.01,Kepler-683 b,2.539183147,2.06,1
7902204,K06931.01,,2.540311210,1.20,1
7620413,K02103.01,Kepler-1098 b,2.543063763,1.26,2
7777416,K03960.01,,2.545572590,1.97,1
8167996,K01867.01,Kepler-327 b,2.549562652,1.11,3
9285568,K04241.01,Kepler-1575 b,2.553150310,1.25,1
5860347,K06631.01,,2.562712320,0.48,1
10872983,K00756.03,Kepler-228 b,2.566588970,1.59,3
10000941,K04146.02,,2.573843700,0.57,2
5364071,K00248.03,Kepler-49 d,2.576571021,1.57,4
7901948,K01511.01,Kepler-872 b,2.578852119,1.63,1
6962977,K01364.05,Kepler-292 b,2.580832640,1.31,5
9883606,K04383.02,,2.583938410,0.77,2
11075737,K00292.01,Kepler-97 b,2.586639524,1.44,1
10788461,K03925.02,Kepler-1530 b,2.590395800,2.55,3
8266276,K01731.01,,2.594884430,2.36,2
9395719,K02472.01,Kepler-1250 b,2.607545159,2.07,1
7778767,K02523.02,,2.610902230,1.80,2
11129738,K01427.01,Kepler-844 b,2.613020421,1.50,2
11509504,K04232.01,Kepler-1573 b,2.615765150,1.06,1
12257886,K04148.01,,2.615854310,1.28,1
12257851,K05962.01,,2.615942880,0.92,1
5641294,K06133.01,,2.616094300,0.81,1
7439316,K01501.01,Kepler-866 b,2.617028373,1.57,1
10621666,K01636.01,,2.618410460,1.12,2
10686930,K07364.01,,2.618441780,2.16,1
10686814,K02978.01,,2.618462580,1.03,1
10686909,K08029.01,,2.618545960,1.18,1
7531677,K02601.01,,2.622134451,1.64,1
4832837,K00605.01,Kepler-621 b,2.628117322,1.77,2
5307568,K02804.01,,2.628380970,1.01,1
10730034,K01305.01,Kepler-285 b,2.633852528,1.38,2
8360041,K04854.01,,2.635276770,0.76,1
5384713,K03444.03,,2.635954350,0.50,4
9575728,K05692.01,,2.641812610,0.59,1
6956176,K06798.01,,2.641852680,3.56,1
11030475,K02248.04,,2.646227420,0.99,4
5456979,K06579.01,,2.652808200,1.17,1
8953475,K07114.01,,2.665831200,0.99,1
8953414,K04332.01,,2.665885440,0.98,1
9164788,K07140.01,,2.668111130,1.53,1
9229657,K02491.01,Kepler-1257 b,2.668312740,1.48,1
3001885,K02540.01,,2.675968080,1.57,1
8299955,K01147.01,,2.682768300,1.19,1
10488450,K00290.01,,2.683395376,2.55,1
10583761,K02300.01,Kepler-1179 b,2.685054445,1.46,1
8760760,K07088.01,,2.688140590,0.92,1
6231721,K07773.01,,2.693399740,1.04,1
4840156,K07709.01,,2.694870410,0.97,1
10583225,K03902.01,,2.696345750,1.46,1
10518399,K02800.01,,2.696364940,1.24,1
10583180,K00748.01,,2.696370652,1.58,1
3851130,K02284.01,,2.697877490,1.50,1
5564082,K06600.01,,2.705816140,0.69,1
11758544,K01883.01,Kepler-997 b,2.707306400,1.36,1
3342970,K00800.01,Kepler-234 b,2.711504086,3.12,2
7273277,K01979.01,Kepler-1035 b,2.714078374,1.38,1
10669994,K04360.01,Kepler-1594 b,2.716036640,1.05,1
8362974,K07023.01,,2.717723230,0.72,1
7130612,K05359.01,,2.720019700,1.53,1
4858610,K02844.01,,2.722882460,1.06,1
9896018,K02579.01,Kepler-1859 b,2.729603600,1.53,3
10670119,K02179.02,Kepler-369 b,2.732767897,1.42,2
5036530,K06503.01,,2.735152701,3.27,2
10554999,K00534.02,Kepler-179 b,2.735900074,1.56,2
8015907,K00517.01,Kepler-585 b,2.752359689,2.54,1
11188254,K04223.01,,2.754024000,1.68,1
11188249,K02765.01,,2.755054670,1.74,1
6425957,K00663.01,Kepler-205 b,2.755637216,1.37,2
4061149,K01201.01,Kepler-1741 b,2.757584622,1.01,1
11923284,K02026.01,Kepler-1061 b,2.757977384,1.69,1
6269070,K02608.01,Kepler-1288 b,2.761223700,1.84,1
11618601,K03022.01,Kepler-1894 b,2.762637370,1.25,2
3632418,K00975.01,Kepler-21 b,2.785821236,1.69,1
11569782,K02225.01,Kepler-1150 b,2.787874175,2.33,1
8453851,K04565.01,,2.788016630,0.91,1
11090556,K02977.01,Kepler-1398 b,2.788179300,1.02,2
5688683,K04097.01,Kepler-1939 b,2.790643481,0.99,2
9180282,K05636.01,,2.791239540,2.22,1
9963524,K00720.04,Kepler-221 b,2.795900040,1.66,4
9279354,K02060.01,Kepler-1788 b,2.800111267,2.13,1
12506770,K01577.01,Kepler-895 b,2.806243488,1.41,1
7294743,K02516.01,,2.810432280,1.43,1
4636565,K04138.01,,2.814013020,1.51,1
11030475,K02248.01,Kepler-1813 b,2.818147150,1.30,4
11073351,K00537.01,Kepler-592 b,2.820190603,2.53,1
12401863,K02331.01,Kepler-1193 b,2.832647249,1.37,1
7281356,K06853.01,,2.834017110,0.93,1
6359320,K01127.03,,2.836689310,1.19,3
5467124,K02161.01,,2.845739620,3.63,1
9612825,K02685.01,,2.846517614,1.88,1
9141746,K00929.02,Kepler-730 c,2.851883380,1.23,2
2556650,K02156.01,Kepler-1124 b,2.852348262,1.66,1
5809890,K01050.02,Kepler-755 c,2.853133997,1.36,2
6144039,K04602.01,,2.858550490,1.23,1
2711131,K07637.01,,2.858899070,0.73,1
8176653,K01016.01,,2.866680334,2.93,1
6373680,K02127.01,,2.870660260,1.72,1
11338056,K04735.01,,2.879983340,0.85,1
11453592,K02705.01,Kepler-1319 b,2.886762400,1.24,1
9693006,K02913.01,Kepler-1385 b,2.888785830,0.84,1
4142847,K02210.01,Kepler-1143 b,2.888904439,1.68,2
9411412,K02101.01,Kepler-1096 b,2.892216772,1.31,1
7100673,K04032.02,Kepler-1542 c,2.892239980,0.70,5
2852941,K04298.01,,2.894947090,1.16,2
9787239,K00952.04,Kepler-32 e,2.896005211,1.23,5
4386059,K01340.01,,2.900607810,1.58,1
5200084,K03159.01,,2.903944600,1.17,1
10397751,K02859.04,,2.905120190,0.57,5
3972432,K06375.01,,2.908051470,0.97,1
11014932,K01432.03,Kepler-299 b,2.927211190,1.29,4
10189557,K02427.01,,2.931017710,1.15,1
10415227,K02562.01,,2.932250900,1.33,1
5942808,K02250.01,Kepler-1814 b,2.935362067,3.15,2
10468940,K01163.01,Kepler-273 b,2.936527336,1.92,2
7604328,K02458.02,Kepler-1245 c,2.936587946,1.77,2
6422155,K00510.01,Kepler-172 b,2.940304817,2.59,4
11414465,K02836.01,Kepler-1363 b,2.941942960,1.22,1
5352640,K04467.01,,2.942423230,1.42,1
6937529,K04382.01,Kepler-1597 b,2.946489350,0.89,2
6774537,K02146.01,Kepler-1120 b,2.949029106,1.48,1
9973855,K01966.01,,2.956005630,0.81,1
3634169,K06346.01,,2.959063700,0.65,1
10686864,K01637.01,Kepler-917 b,2.970418010,1.70,1
10426656,K01161.03,Kepler-272 b,2.971366580,1.52,3
3337548,K06325.01,,2.975860850,0.85,1
3438976,K04527.01,,2.975993680,0.79,1
3337432,K02265.01,,2.976008460,2.27,1
3438975,K00300.01,,2.976020742,2.07,1
12012439,K04646.01,,2.976079350,1.10,1
3439126,K07655.01,,2.976150400,1.02,1
9730163,K02704.02,Kepler-445 b,2.984157711,0.92,3
8430964,K03078.01,Kepler-1900 b,2.986181340,1.16,1
3838486,K00808.01,,2.990254430,1.70,1
5475736,K03798.01,,2.991885335,3.94,1
5475735,K04167.01,,2.991948230,0.78,1
9886221,K00591.01,,2.992646500,0.89,1
9070666,K03008.01,Kepler-1408 b,2.997929260,1.12,1
4927734,K03212.01,,3.000119100,0.73,1
3858704,K01211.01,,3.003632190,1.43,1
11551692,K01781.02,Kepler-411 b,3.005156911,2.20,3
7449541,K02063.01,Kepler-1078 b,3.007250680,1.56,1
11963206,K02820.01,Kepler-1357 b,3.009124910,1.22,1
6719086,K01357.01,,3.014330766,2.87,1
8261920,K02174.04,,3.016096370,0.96,4
7287415,K01369.01,Kepler-1745 b,3.016182013,2.25,1
5177104,K01603.01,Kepler-904 b,3.021680070,1.31,1
1996180,K02534.01,Kepler-1271 b,3.025584940,1.62,2
7610663,K04160.01,Kepler-1560 b,3.031968120,0.90,1
8878187,K00697.01,Kepler-650 b,3.032147946,3.62,1
10387742,K02583.01,,3.032671350,0.60,2
4860678,K01602.02,,3.033593980,1.55,2
7257966,K04185.01,Kepler-1946 b,3.035206175,3.59,1
8733898,K02842.03,Kepler-446 c,3.036208739,1.40,3
6786224,K04850.01,,3.041851570,0.71,1
9286728,K07154.01,,3.044597390,0.62,1
9159198,K07929.01,,3.044636910,0.68,1
9159242,K02566.01,,3.044682290,0.86,1
9093859,K08177.01,,3.044775200,0.68,1
11705004,K02199.02,,3.052934160,1.18,2
3244792,K04347.01,Kepler-1592 b,3.057098200,0.99,1
5129453,K04208.01,,3.057726680,1.23,1
6147851,K07766.01,,3.060260140,0.83,1
6685609,K00665.03,Kepler-207 c,3.071552840,1.65,3
4852528,K00500.03,Kepler-80 d,3.072146607,1.30,5
10610039,K04577.02,,3.073651390,0.79,2
8145958,K06978.01,,3.075510680,0.84,1
4157325,K01860.03,,3.076447090,1.61,4
7891294,K04699.01,,3.077141950,1.08,1
7837733,K04628.01,,3.087236260,1.20,1
9834731,K03043.01,,3.089428070,1.07,2
3765692,K06358.01,,3.093832480,1.32,1
9697131,K02706.01,,3.097568970,1.75,1
2557350,K06276.01,,3.098728340,0.64,1
10685175,K07362.01,,3.101977120,2.64,1
5084942,K00161.01,Kepler-475 b,3.105507835,2.68,1
10552611,K00338.02,Kepler-141 b,3.107626840,0.73,2
7601665,K07842.01,,3.111415140,0.70,1
11037511,K02580.01,Kepler-1281 b,3.116041940,1.59,1
6677256,K01243.01,,3.125814002,1.88,1
10601163,K05812.01,,3.131839200,1.50,1
10271806,K00733.03,Kepler-224 b,3.132953510,1.39,4
9593773,K04240.01,,3.133935600,1.58,1
11823054,K00543.02,Kepler-181 b,3.137845914,1.50,2
7987866,K02363.01,Kepler-1832 b,3.138776460,0.97,1
12304728,K07520.01,,3.147357890,3.45,1
9726659,K01491.01,Kepler-862 b,3.148661555,2.15,1
9117416,K03425.02,,3.157220860,1.41,3
6062088,K00658.01,Kepler-203 b,3.162692075,2.61,3
9077124,K00926.01,Kepler-729 b,3.166353562,3.82,1
6784235,K00863.01,Kepler-708 b,3.167893418,2.62,1
10909127,K02200.01,Kepler-1138 b,3.170597310,1.69,1
8179325,K02359.01,,3.172757110,1.27,1
7136729,K02872.01,,3.173194070,0.91,1
8544992,K02466.01,Kepler-388 b,3.173230120,0.88,2
7764367,K00685.01,Kepler-644 b,3.173914037,3.07,1
6607286,K01239.02,,3.174058980,2.09,2
4545187,K00223.01,Kepler-121 b,3.177414601,2.65,2
6307083,K02050.02,,3.177964080,0.74,2
7295235,K00987.01,Kepler-743 b,3.179267286,1.21,1
10875245,K00117.03,Kepler-107 b,3.180027898,1.53,4
2437112,K03461.02,,3.187409070,0.81,2
12154526,K02004.02,Kepler-1047 c,3.188990150,0.98,3
2976017,K04849.01,,3.199380750,0.62,1
5219234,K01563.03,Kepler-305 e,3.205396220,1.70,4
10362031,K02118.01,,3.213690400,1.22,1
4149450,K01864.01,Kepler-1772 b,3.215109385,1.54,1
6948054,K00869.04,Kepler-245 e,3.219814777,1.69,4
4466677,K01338.01,Kepler-822 b,3.222975318,1.47,3
7103300,K06819.01,,3.226232203,1.01,1
7259298,K02561.01,Kepler-1278 b,3.239417750,0.77,1
8753896,K02473.01,Kepler-389 b,3.244175410,1.84,3
12404954,K00361.01,Kepler-537 b,3.247548814,1.41,1
5689351,K00505.03,Kepler-169 b,3.250582010,1.19,5
3103212,K04145.01,,3.254246520,0.96,1
9881662,K00327.01,Kepler-140 b,3.254277742,1.38,2
5535890,K03865.01,,3.255189932,1.39,1
9006186,K02169.02,Kepler-1130 c,3.266627330,0.68,4
10525027,K02006.01,Kepler-1049 b,3.273447840,0.81,1
8161561,K00688.01,Kepler-645 b,3.275821982,3.54,1
8081905,K02619.01,Kepler-1292 b,3.276457230,1.71,1
11308499,K02168.01,Kepler-366 b,3.281920560,1.60,2
11607176,K03930.01,,3.282742720,1.85,1
6871071,K02220.01,Kepler-374 c,3.282802400,1.79,5
8612275,K02111.01,Kepler-360 b,3.289726319,1.37,2
4917596,K01973.01,Kepler-1032 b,3.290114076,1.49,1
10136549,K01929.02,Kepler-337 b,3.292767970,1.39,2
10265898,K00732.02,,3.295345670,1.23,3
5371776,K01557.01,Kepler-304 b,3.295701024,2.81,4
7767162,K02869.01,Kepler-1375 b,3.300408180,1.43,2
7907423,K00899.02,Kepler-249 b,3.306551643,0.91,3
5443775,K01676.01,,3.307669761,3.87,1
8628973,K00916.01,Kepler-724 b,3.314947362,3.94,1
2438517,K06272.01,,3.315876880,1.27,1
5977804,K06643.01,,3.319766830,0.70,1
7434875,K00884.03,Kepler-247 b,3.336123113,1.74,3
5003670,K04524.03,,3.339309570,1.20,3
4139816,K00812.01,Kepler-235 b,3.340218842,2.03,4
8559644,K00139.02,Kepler-111 b,3.341799486,1.67,2
9489348,K05686.01,,3.344659340,1.17,1
9719634,K01500.01,,3.351556891,1.64,1
12164564,K02780.01,Kepler-1343 b,3.351840410,1.88,1
10166274,K01078.01,Kepler-267 b,3.353732008,1.65,3
6345758,K06689.01,,3.371166820,0.98,1
9307966,K04910.01,,3.374875410,0.75,1
2985587,K02807.01,,3.375716723,2.34,1
8397947,K04772.01,,3.380805370,1.69,3
7595157,K00568.01,Kepler-605 b,3.383540239,1.65,2
4750669,K04649.01,,3.384198920,1.20,1
9183378,K04222.01,Kepler-1571 b,3.385574450,1.63,1
9773980,K04691.01,,3.387916500,1.09,1
9466668,K00939.01,Kepler-256 c,3.388012244,2.11,4
5709906,K04744.01,,3.391559660,0.49,1
5263167,K06546.01,,3.394019630,1.03,1
3110177,K07644.01,,3.399048140,0.81,1
7116024,K07812.01,,3.400766820,0.69,1
8885643,K02789.01,Kepler-1346 b,3.401656170,1.34,1
11288051,K00241.03,Kepler-124 b,3.410459810,1.06,3
6697605,K02851.01,,3.420646890,2.27,2
9650989,K03095.01,Kepler-1905 b,3.423908090,1.25,1
5351250,K00408.04,Kepler-150 b,3.428063060,1.21,5
12505503,K04190.01,Kepler-1563 b,3.432737100,0.75,1
9579641,K00115.03,,3.435916310,0.55,3
10221505,K04768.01,,3.436331330,1.44,1
10384298,K03224.01,,3.438610670,1.01,1
10397751,K02859.01,Kepler-1371 b,3.446212500,0.70,5
1721157,K04644.01,,3.449281110,1.23,1
4740688,K06444.01,,3.454232960,0.95,1
7612691,K03836.01,,3.467248090,2.52,1
10858691,K01306.02,Kepler-286 c,3.468073000,1.29,4
11760959,K01484.01,,3.470214010,2.40,1
3542588,K01217.01,,3.471439630,1.19,1
3542542,K07658.01,,3.471481640,0.85,1
1865042,K01002.01,Kepler-746 b,3.481591700,1.17,1
9020114,K03088.01,Kepler-1901 b,3.484128740,1.16,2
8098212,K04487.01,,3.487541090,0.72,1
11244682,K03933.01,Kepler-1699 b,3.490785878,1.32,1
3858767,K06370.01,,3.495503350,0.66,1
8644288,K00137.03,Kepler-18 b,3.504691252,2.03,3
10000941,K04146.01,Kepler-1558 b,3.504723440,0.80,2
11922722,K02301.01,,3.512891680,1.12,1
11922678,K02425.01,,3.512956740,1.10,1
9702945,K04822.01,,3.514137230,0.69,1
6929841,K03026.01,Kepler-1414 b,3.515754920,1.35,1
5617854,K01588.01,Kepler-901 b,3.517494725,1.42,1
6891124,K07796.01,,3.523646890,0.94,1
10513530,K00533.02,Kepler-589 c,3.524678880,1.46,2
11410904,K02171.01,Kepler-1131 b,3.532324290,1.43,1
9757613,K00250.03,Kepler-26 d,3.543919702,1.21,4
5965819,K03319.03,Kepler-1468 c,3.545530770,1.62,3
6936909,K01363.01,Kepler-291 b,3.546531809,2.18,2
10679583,K02549.01,,3.547899280,0.99,1
6198256,K07770.01,,3.548286910,1.69,1
11601357,K07459.01,,3.550270510,1.15,1
2989404,K01824.01,Kepler-323 c,3.553831111,1.62,2
8689793,K01893.01,Kepler-1003 b,3.554856338,1.29,1
8894646,K02641.01,,3.555579220,0.84,1
9602775,K04684.01,,3.556427900,0.80,1
9540675,K07188.01,,3.556435140,0.75,1
9602538,K07203.01,,3.556465110,0.56,1
9602658,K07948.01,,3.556504030,0.56,1
9602514,K01490.01,,3.556507370,3.05,1
9602562,K03985.01,,3.556536370,1.70,1
9602431,K07202.01,,3.556561700,0.52,1
9602421,K04631.01,,3.556619060,0.72,1
5946568,K05211.01,,3.564524900,0.60,1
12024120,K00265.01,Kepler-507 b,3.568099612,1.36,1
9995402,K02832.01,Kepler-1361 b,3.575514290,0.89,1
9639106,K07208.01,,3.579443670,0.87,1
8507475,K04300.01,Kepler-1585 b,3.582738370,1.64,1
5653152,K05189.01,,3.589570450,2.49,1
8803757,K04904.01,,3.594489100,0.98,1
10718726,K00600.01,Kepler-618 b,3.595769013,2.39,2
9896018,K02579.02,,3.596450810,1.66,3
6278762,K03158.01,Kepler-444 b,3.600117120,0.50,5
11125613,K02485.02,Kepler-1254 c,3.600828550,1.36,3
9513865,K00943.01,Kepler-736 b,3.601465336,2.31,1
5369827,K02690.01,Kepler-1870 b,3.606940379,2.04,1
7287028,K07832.01,,3.609223100,0.68,1
3657758,K02034.01,Kepler-1065 b,3.609313059,3.26,2
6021193,K02148.03,Kepler-363 b,3.614602790,1.14,3
11403530,K03015.01,Kepler-1412 b,3.614603320,0.90,1
9597345,K00711.02,Kepler-218 b,3.619309734,1.47,3
6383785,K00239.02,Kepler-501 c,3.622755060,1.62,2
6947623,K06793.01,,3.626573920,0.79,1
8378634,K01139.01,,3.629442796,3.28,1
8556077,K02027.01,,3.635723653,1.23,1
11810124,K03344.02,Kepler-1471 b,3.638989530,1.68,3
8394475,K07032.01,,3.640492420,0.61,1
7376983,K01358.03,,3.648301830,1.33,4
10920281,K08037.01,,3.650345250,0.72,1
6190535,K07769.01,,3.652810043,0.89,1
8757824,K02552.01,Kepler-1275 b,3.656909090,1.32,1
6277594,K05255.01,,3.661155360,0.81,1
7620413,K02103.02,,3.665208440,0.82,2
9156957,K07137.01,,3.667300500,0.62,1
5632701,K04213.01,,3.675153290,0.71,1
6467363,K02840.01,,3.679368630,0.92,2
12110942,K00786.01,Kepler-680 b,3.689920099,1.89,1
11853878,K01833.01,Kepler-968 b,3.692986230,1.74,3
6850504,K00070.02,Kepler-20 b,3.696121272,1.78,5
8739209,K07084.01,,3.697295900,1.07,1
5534941,K02332.01,Kepler-1827 b,3.700632510,1.24,1
9455556,K01396.02,Kepler-294 b,3.701220610,1.62,2
5709725,K00555.01,Kepler-598 b,3.701765401,1.63,2
10991114,K04374.01,,3.703867410,0.86,1
9753154,K02457.01,Kepler-1244 b,3.704290150,1.45,1
6291033,K00452.01,Kepler-557 b,3.705991661,2.43,1
2303903,K04709.01,,3.708585950,1.33,1
10984090,K00112.02,Kepler-466 c,3.709214104,1.16,2
9536048,K07186.01,,3.711862430,0.95,1
6962977,K01364.04,Kepler-292 c,3.715455930,1.46,5
2837111,K01110.02,,3.718408840,0.84,2
11046025,K01646.01,Kepler-1759 b,3.720207080,0.99,1
9279669,K00585.01,Kepler-612 b,3.722158895,2.33,1
6205384,K05250.01,,3.722736830,0.52,1
6205566,K07772.01,,3.722867900,0.74,1
6205405,K05251.01,,3.722936900,0.46,1
6200715,K00451.01,,3.723560726,3.46,1
10290021,K07305.01,,3.729209720,0.80,1
8892157,K02224.01,Kepler-1149 b,3.730900260,1.48,2
8429566,K02511.01,,3.732261000,1.09,1
9956082,K04139.01,Kepler-1557 b,3.740317080,1.38,1
8233326,K04834.01,,3.740991440,1.85,1
3847708,K00389.01,,3.741231778,1.55,1
6462863,K00094.04,Kepler-89 b,3.743166733,1.50,4
